id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,target
25859,0.014026,tcp,-,FIN,36,38,2334,16290,5204.61993,31,29,1294738.375,9047198.0,7,12,0.391571,0.363514,24.844726,22.62005,255,1515053862,3664953535,255,0.000692,0.000568,0.000124,65,429,0,0,8,0,5,1,1,1,0,0,0,4,2,0,Normal,0,0
62136,1.883668,tcp,smtp,FIN,28,26,9639,1936,28.136594,254,252,39476.17188,7907.975586,10,8,69.76548,73.072844,4114.57852,108.888367,255,3597861245,2964845615,255,0.075331,0.055639,0.019692,344,74,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1,1
28663,0.018763,tcp,-,FIN,16,18,1540,1644,1758.780565,31,29,615679.8125,662154.25,4,4,1.230067,1.076294,75.099765,2.115638,255,1379964185,3534813598,255,0.000582,0.000462,0.00012,96,91,0,0,7,0,7,6,1,6,0,0,0,9,11,0,Normal,0,0
45025,0.228079,tcp,http,FIN,10,8,784,918,74.535576,62,252,24763.34961,28200.75391,2,2,25.342111,30.421143,1291.929576,47.433984,255,2460627996,3771542246,255,0.034142,0.0141,0.020042,78,115,1,56,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1,1
32281,0.004229,tcp,http,FIN,8,10,1044,824,4019.863006,31,29,1729014.0,1403641.625,2,2,0.553857,0.405667,35.299395,0.736791,255,3604203435,1459846786,255,0.000733,0.000574,0.000159,131,82,1,83,3,0,2,1,1,1,0,0,1,8,3,0,Normal,0,0
66925,0.71375,tcp,-,FIN,10,6,690,268,21.015762,254,252,6960.42041,2510.683105,2,1,70.157889,135.606406,4020.290397,198.260859,255,4271802223,3593955310,255,0.159055,0.035709,0.123346,69,45,0,0,10,1,3,3,1,9,0,0,0,4,9,0,Normal,0,0
125880,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1,1
81306,9e-06,udp,-,INT,2,0,210,0,111111.1072,254,0,93333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,105,0,0,0,11,2,3,3,1,11,0,0,0,3,11,0,Normal,0,0
44551,0.358955,tcp,-,FIN,10,6,658,268,41.787968,254,252,13216.1416,4992.269043,2,1,39.883889,54.361602,2067.855149,99.15182,255,2754096685,297478837,255,0.120862,0.064737,0.056125,66,45,0,0,9,1,2,2,1,9,0,0,0,2,9,0,Normal,0,0
30745,0.308989,tcp,-,FIN,26,28,4376,2976,171.527148,31,29,108948.8672,74306.85156,7,7,12.34104,11.421481,728.557008,18.868523,255,883515258,891644179,255,0.000758,0.000604,0.000154,168,106,0,0,10,0,5,1,1,5,0,0,0,6,8,0,Normal,0,0
78363,0.890057,tcp,-,FIN,10,6,612,268,16.852853,254,252,4952.491699,2013.354126,2,1,91.955222,148.338594,4897.978628,229.702547,255,1476277570,1562840081,255,0.311504,0.148363,0.163141,61,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0,0
73021,1.240319,tcp,-,FIN,10,8,930,354,13.706151,254,252,5398.611328,1999.485596,2,1,134.380778,149.943422,7627.287825,227.735672,255,3768318764,1273132887,255,0.302707,0.190708,0.111999,93,44,0,0,3,1,2,1,1,3,0,0,0,2,4,0,Normal,0,0
39767,0.033252,tcp,-,CON,44,44,2972,5356,2616.383913,31,30,698905.3125,1259473.125,11,8,0.759674,0.761907,71.323666,63.475397,255,3485195326,1337067695,255,0.000589,0.000488,0.000101,68,122,0,0,7,0,3,1,1,1,0,0,0,2,14,0,Normal,0,0
73630,2.078043,tcp,-,FIN,10,8,506,354,8.180774,254,252,1755.497803,1193.430542,2,1,217.919778,280.321719,13696.506,532.542,255,1791408230,638903633,255,0.215253,0.115783,0.09947,51,44,0,0,2,1,2,2,2,2,0,0,0,2,2,0,Normal,0,0
24234,0.01964,tcp,-,FIN,16,18,1540,1644,1680.244353,31,29,588187.375,632586.5625,4,4,1.2866,1.129118,78.587813,2.242613,255,1435646192,3589770057,255,0.000567,0.000441,0.000126,96,91,0,0,32,0,9,6,1,8,0,0,0,12,12,0,Normal,0,0
29847,0.086001,tcp,-,FIN,96,98,5486,92746,2244.159918,31,29,505017.375,8539435.0,7,42,0.901737,0.880711,55.649779,54.642685,255,1135187300,3310935178,255,0.000696,0.000569,0.000127,57,946,0,0,3,0,3,1,1,2,0,0,0,2,12,0,Normal,0,0
31996,0.043152,tcp,-,FIN,48,50,2958,33044,2247.867962,31,29,537078.25,6003707.5,7,18,0.950844,0.869633,68.134043,66.381903,255,4202505704,2107290609,255,0.000663,0.000538,0.000125,62,661,0,0,5,0,7,1,1,4,0,0,0,2,9,0,Normal,0,0
2781,0.019859,tcp,-,FIN,16,18,1540,1644,1661.71516,31,29,581701.0,625610.5625,4,4,1.304067,1.212938,76.032934,2.336464,255,4070307250,1929390850,255,0.000564,0.000449,0.000115,96,91,0,0,8,0,12,6,1,8,0,0,0,9,13,0,Normal,0,0
38409,0.026549,tcp,-,FIN,40,42,2542,23508,3050.962338,31,29,746996.125,6915213.5,7,14,0.672256,0.634073,44.209982,41.406103,255,127143021,157490615,255,0.000685,0.000548,0.000137,64,560,0,0,9,0,1,1,1,1,0,0,0,4,9,0,Normal,0,0
71405,0.852362,tcp,-,FIN,10,8,534,354,19.944578,254,252,4514.513672,2909.562012,2,1,91.246778,97.116141,4944.664556,166.060172,255,3219117032,4201396906,255,0.257559,0.172543,0.085016,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0,0
71083,0.304284,tcp,-,FIN,10,6,510,268,49.296051,254,252,12067.67383,5889.234863,2,1,31.553667,47.518602,1717.65979,72.7425,255,1878427979,3329913780,255,0.114946,0.066687,0.048259,51,45,0,0,9,1,3,3,1,8,0,0,0,3,8,0,Normal,0,0
108279,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,DoS,1,1
93490,1.087724,tcp,ftp,FIN,12,14,586,5094,22.983772,62,252,3956.88623,34795.59375,3,5,98.883997,78.640233,5482.563462,4741.3374,255,3505212877,3747629889,255,0.112657,0.065105,0.047552,49,364,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1,1
39064,1.00567,tcp,http,FIN,14,18,1684,10168,30.825222,31,29,12441.45801,76398.82031,3,5,77.333464,59.129,8766.035567,7674.937286,255,2044952621,4191372606,255,0.000599,0.000476,0.000123,120,565,1,3924,3,0,1,1,1,2,0,0,1,3,2,0,Normal,0,0
34547,0.021705,tcp,smtp,FIN,52,42,37268,3380,4284.727075,31,29,13472288.0,1216309.625,18,8,0.418667,0.515293,22.4607,0.873825,255,3798726113,1650198169,255,0.000712,0.000573,0.000139,717,80,0,0,1,0,2,1,1,1,0,0,0,1,1,0,Normal,0,0
41401,1.1e-05,udp,-,INT,2,0,530,0,90909.0902,254,0,192727264.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,265,0,0,0,3,2,2,2,1,3,0,0,0,3,4,0,Normal,0,0
24171,0.313565,tcp,-,FIN,14,6,8928,320,60.5935,31,29,211528.7188,6811.984863,4,1,24.120385,62.575602,1999.574281,81.42975,255,1222866386,3889321258,255,0.000671,0.000553,0.000118,638,53,0,0,11,0,4,1,1,2,0,0,0,2,12,0,Normal,0,0
3508,0.001165,udp,dns,CON,2,2,146,178,2575.107245,31,29,501287.5313,611158.8125,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,1,0,0,0,1,2,0,Normal,0,0
66280,7.924705,tcp,-,REQ,12,0,540,0,1.388064,254,0,499.703156,0.0,11,0,720.42775,0.0,1070.74,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,29,6,22,2,2,28,0,0,0,23,28,0,Normal,0,0
77439,1.1e-05,udp,-,INT,2,0,1066,0,90909.0902,254,0,387636352.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,36,2,7,7,1,35,0,0,0,7,35,0,Normal,0,0
108844,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,0
41782,0.735649,tcp,-,FIN,10,8,756,354,23.108847,254,252,7405.706055,3371.173096,2,1,76.764111,99.605711,4981.262864,168.988625,255,1875429944,487937163,255,0.107339,0.038406,0.068933,76,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0,0
32125,0.001803,udp,-,CON,4,4,520,304,3882.418209,31,29,1730449.25,1011647.25,0,0,0.441,0.240333,0.618718,0.331398,0,0,0,0,0.0,0.0,0.0,130,76,0,0,12,0,4,1,1,4,0,0,0,8,12,0,Normal,0,0
67808,1.256381,tcp,-,FIN,10,8,738,354,13.530927,254,252,4234.384277,1973.923462,2,1,139.487444,164.265578,7724.831618,279.846375,255,3856573076,3888494972,255,0.186988,0.106515,0.080473,74,44,0,0,6,1,1,1,1,4,0,0,0,2,4,0,Normal,0,0
40344,0.667899,tcp,ssh,FIN,70,60,12472,12716,193.142972,31,29,147255.7969,149783.125,17,17,9.822044,11.30883,644.610719,691.824548,255,3875053654,1725709529,255,0.000697,0.000558,0.000139,178,212,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0,0
110485,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1,1
25621,0.085337,tcp,ftp-data,FIN,6,8,320,1930,152.337208,31,29,25030.17578,158336.9531,1,2,17.0038,12.122429,1193.463853,29.376223,255,2736037449,1290823211,255,0.000606,0.000474,0.000132,53,241,0,0,6,0,5,1,1,1,0,0,0,8,4,0,Normal,0,0
76726,1.332266,tcp,ftp,FIN,14,12,786,682,18.765022,254,252,4383.509277,3759.009277,4,4,101.523538,113.641727,6647.842412,180.064219,255,3546275491,2152182400,255,0.107611,0.082197,0.025414,56,57,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Normal,0,0
34236,1.050446,tcp,http,FIN,14,18,1684,10168,29.511273,31,29,11911.13086,73142.26563,3,5,80.773462,61.758589,8999.223436,7883.566352,255,3906393047,3911560874,255,0.000685,0.000546,0.000139,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,3,0,Normal,0,0
11780,0.222461,tcp,ftp-data,FIN,8,12,424,8824,85.408229,31,29,13341.66406,290891.4375,1,4,31.732713,20.172364,2165.609584,1722.920011,255,411385792,518173930,255,0.000705,0.000561,0.000144,53,735,0,0,6,0,6,1,1,5,0,0,0,6,3,0,Normal,0,0
34406,0.001011,udp,dns,CON,2,2,130,162,2967.359007,31,29,514342.2188,640949.5625,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,2,1,1,1,0,0,0,1,1,0,Normal,0,0
79480,0.833231,tcp,-,FIN,10,8,546,354,20.402506,254,252,4723.780273,2976.365479,2,1,92.553889,109.010141,5014.890774,189.727172,255,4205364704,3323061118,255,0.152049,0.070151,0.081898,55,44,0,0,5,1,1,2,1,3,0,0,0,2,3,0,Normal,0,0
28252,0.042775,tcp,-,FIN,96,98,5486,92746,4511.981152,31,29,1015359.375,17168906.0,7,42,0.446737,0.439812,0.0,22.546215,255,3370194349,3382578392,255,0.000703,0.000549,0.000154,57,946,0,0,8,0,1,1,1,1,0,0,0,5,9,0,Normal,0,0
31659,0.032892,tcp,-,FIN,72,74,4238,63516,4408.366785,31,29,1016660.563,15239694.0,7,30,0.458845,0.449625,24.420866,24.792079,255,1775372091,3925234030,255,0.00065,0.000518,0.000132,59,858,0,0,5,0,2,1,1,1,0,0,0,2,2,0,Normal,0,0
88958,5e-06,udp,-,INT,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,Normal,0,0
2724,0.004028,tcp,-,FIN,12,12,1064,2260,5710.02988,31,29,1938431.0,4115193.75,4,4,0.335182,0.308545,16.798553,0.376611,255,3465130409,3465439616,255,0.00073,0.000625,0.000105,89,188,0,0,1,0,2,1,1,2,0,0,0,2,1,0,Normal,0,0
27903,0.004961,udp,-,CON,4,4,568,304,1411.005896,31,29,686958.3125,367667.8125,0,0,1.318333,1.160333,1.855924,1.631768,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,4,1,1,3,0,0,0,4,4,0,Normal,0,0
16725,0.00659,tcp,-,FIN,18,18,3936,2456,5311.07748,31,29,4513505.5,2816388.5,7,7,0.303824,0.354588,15.794042,0.469699,255,3954989564,3957981581,255,0.000687,0.000559,0.000128,219,136,0,0,4,0,6,1,1,4,0,0,0,6,14,0,Normal,0,0
100192,1.072547,tcp,-,FIN,14,12,774,642,23.309003,254,252,5362.935547,4393.280762,4,3,79.630538,91.820633,4908.156984,115.426125,255,3941999409,199453373,255,0.10806,0.062512,0.045548,55,54,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Normal,0,0
28099,0.00105,udp,dns,CON,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,3,2,1,1,0,0,0,5,1,0,Normal,0,0
12937,0.001034,udp,dns,CON,2,2,146,178,2901.354085,31,29,564796.9375,688588.0625,0,0,0.003,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,1,3,0,Normal,0,0
72339,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Normal,0,0
68573,1.67732,tcp,http,FIN,10,10,850,1210,11.327594,62,252,3648.677734,5194.0,2,2,186.368889,180.026781,11956.43811,272.088125,255,1969279744,320075113,255,0.143294,0.056324,0.08697,85,121,1,141,1,1,1,1,1,1,0,0,1,2,1,0,Normal,0,0
36209,7e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,34,2,2,2,1,34,0,0,0,2,34,0,Normal,0,0
6211,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,DoS,1,1
33931,0.005454,tcp,-,FIN,22,24,2054,2478,8250.824953,31,29,2876421.0,3483681.75,6,6,0.243619,0.212174,14.889179,12.605692,255,2725346437,576067615,255,0.000696,0.000566,0.00013,93,103,0,0,6,0,2,1,1,1,0,0,0,3,7,0,Normal,0,0
25115,1.149794,tcp,http,FIN,14,18,1684,10168,26.961352,31,29,10881.94922,66822.40625,3,5,88.420382,67.601118,8853.360491,7752.056283,255,979492607,980498111,255,0.000726,0.000571,0.000155,120,565,1,3924,2,0,2,2,1,2,0,0,1,4,1,0,Normal,0,0
67230,5e-06,udp,-,INT,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Normal,0,0
36866,0.251452,tcp,-,FIN,24,24,4328,2768,186.914402,31,29,131969.5156,84405.77344,7,7,10.916,10.910044,798.451383,22.606961,255,1874496660,1877536134,255,0.000667,0.000517,0.00015,180,115,0,0,10,0,4,1,1,3,0,0,0,3,6,0,Normal,0,0
23535,0.004713,udp,-,CON,4,4,568,320,1485.253618,31,29,723106.3125,407383.8438,0,0,1.208667,1.093667,1.702242,1.540316,0,0,0,0,0.0,0.0,0.0,142,80,0,0,7,0,1,1,1,1,0,0,0,2,5,0,Normal,0,0
15609,1.006912,tcp,http,FIN,12,18,1580,10168,28.800928,31,29,11512.42578,76304.58594,3,5,91.505271,59.200176,9539.50934,7681.75014,255,1458997452,3609574660,255,0.000632,0.000505,0.000127,132,565,1,3924,3,0,1,1,1,5,0,0,1,7,2,0,Normal,0,0
30922,0.02816,tcp,-,FIN,66,68,3926,57474,4723.011327,31,29,1098579.5,16087784.0,7,27,0.434797,0.424431,0.0,22.353584,255,2998127384,860830185,255,0.000714,0.000568,0.000146,59,845,0,0,8,0,4,1,1,3,0,0,0,9,6,0,Normal,0,0
14297,0.290485,tcp,ftp-data,FIN,8,12,424,8824,65.407854,31,29,10217.39551,222772.2656,1,4,41.453287,26.352909,2496.077965,1983.827575,255,1824885431,2759297900,255,0.000714,0.0006,0.000114,53,735,0,0,2,0,2,1,1,3,0,0,0,1,2,0,Normal,0,0
42097,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.74,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,0
36561,0.001019,udp,dns,CON,2,2,146,178,2944.062924,31,29,573110.9375,698724.25,0,0,0.006,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,9,2,1,7,0,0,0,12,2,0,Normal,0,0
39404,0.004948,tcp,-,FIN,18,18,4560,2456,7073.565137,31,29,6963621.5,3751010.5,7,7,0.271412,0.263882,13.558544,0.339355,255,3556535459,1410225483,255,0.000581,0.000458,0.000123,253,136,0,0,5,0,4,1,1,3,0,0,0,6,6,0,Normal,0,0
15664,0.009508,tcp,-,FIN,22,24,1958,2308,4732.856664,31,29,1572570.5,1861169.625,6,6,0.436095,0.406955,37.33037,29.762654,255,2792141668,642866159,255,0.000658,0.000547,0.000111,89,96,0,0,5,0,5,1,1,2,0,0,0,5,6,0,Normal,0,0
75153,2e-06,tcp,-,REQ,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,24,1,1,30,0,0,0,26,6,0,Normal,0,0
64301,0.236518,tcp,-,FIN,12,8,674,376,80.332154,254,252,20903.27148,11128.11719,3,2,20.297182,32.586857,1047.479008,45.960555,255,3544939392,1641344931,255,0.059358,0.008401,0.050957,56,47,0,0,1,1,1,1,1,1,0,0,0,41,1,0,DoS,1,1
45991,13.998475,tcp,-,REQ,6,0,270,0,0.357182,254,0,128.585434,0.0,5,0,2799.695,0.0,5039.036,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,8,2,2,28,0,0,0,8,27,0,Normal,0,0
39344,0.00096,udp,dns,CON,2,2,130,162,3125.000079,31,29,541666.6875,675000.0,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,5,1,1,1,0,0,0,1,3,0,Normal,0,0
38845,0.114232,tcp,-,FIN,84,84,4862,79778,1461.937063,31,29,336508.1563,5520624.5,7,36,1.371241,1.370145,89.019243,82.452996,255,1850585760,4009971279,255,0.001062,0.000506,0.000556,58,950,0,0,17,0,3,1,1,1,0,0,0,6,6,0,Normal,0,0
28402,1.858746,tcp,-,FIN,122,126,7808,15182,132.885286,31,29,33329.99609,64826.5,30,32,15.358661,14.86592,945.225868,936.732805,255,3325684510,3333860080,255,0.000625,0.000499,0.000126,64,120,0,0,2,0,1,1,1,1,0,0,0,3,2,0,Normal,0,0
66933,1e-05,udp,-,INT,2,0,2058,0,100000.0025,254,0,823200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1029,0,0,0,5,2,5,5,1,5,0,0,0,6,5,0,Normal,0,0
87835,1.001199,tcp,http,FIN,10,8,794,1068,16.979641,62,252,5713.149902,7471.041992,2,2,111.244333,113.889859,5602.061162,164.482656,255,1795177880,1450475633,255,0.354726,0.203247,0.151479,79,134,1,132,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0,0
77822,0.206426,tcp,-,FIN,10,6,490,268,72.665267,254,252,17090.87109,8681.077148,2,1,20.703,38.021199,1037.34667,55.114531,255,3235090035,2563462410,255,0.062784,0.016312,0.046472,49,45,0,0,7,1,2,2,1,6,0,0,0,3,6,0,Normal,0,0
18941,0.203886,tcp,-,FIN,60,62,3614,45696,593.468893,31,29,139450.4688,1764083.875,7,24,3.45039,3.323738,193.260572,189.158885,255,3555248022,1492918220,255,0.001296,0.001137,0.000159,60,737,0,0,6,0,2,1,1,2,0,0,0,3,3,0,Normal,0,0
47048,0.595892,tcp,-,CON,6,2,978,86,11.747095,62,252,10941.58008,577.285828,2,1,119.1784,0.002,6924.857199,0.0,255,2147295724,799978519,255,0.474439,0.388743,0.085696,163,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,Normal,0,0
30245,0.246634,tcp,-,FIN,90,164,5592,192828,1025.811499,31,29,179375.1094,6216596.0,10,71,2.767326,1.509883,145.949876,97.074751,255,2755491178,2759566696,255,0.000662,0.000517,0.000145,62,1176,0,0,14,0,8,6,1,6,0,0,0,9,9,0,Normal,0,0
2538,0.018588,tcp,-,FIN,16,18,1540,1644,1775.338842,31,29,621476.1875,668388.1875,4,4,1.218533,1.065529,73.700273,2.113526,255,2629333016,2630097317,255,0.000646,0.000469,0.000177,96,91,0,0,16,0,4,4,1,4,0,0,0,6,4,0,Normal,0,0
39171,0.182378,tcp,ftp-data,FIN,6,8,320,1828,71.28053,31,29,11711.93945,70183.90625,1,2,36.4108,25.969428,2563.394097,63.286703,255,2171372843,2396997943,255,0.000757,0.000588,0.000169,53,229,0,0,3,0,8,1,1,2,0,0,0,6,8,0,Normal,0,0
35432,0.541599,tcp,ftp-data,FIN,14,6,8928,320,35.081307,31,29,122467.0,3943.877441,4,1,41.661462,108.195602,3554.006981,146.429484,255,3143063652,2959609924,255,0.000603,0.000476,0.000127,638,53,0,0,1,0,5,1,1,3,0,0,0,6,1,0,Normal,0,0
68993,1.4e-05,tcp,-,REQ,2,0,90,0,71428.57045,254,0,25714286.0,0.0,1,0,0.014,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,3,1,1,4,0,0,0,3,4,0,Normal,0,0
5321,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,3,3,6,0,0,0,21,5,0,DoS,1,1
36681,1.521309,tcp,http,FIN,14,18,1684,10168,20.377188,31,29,8224.496094,50503.875,3,5,116.998772,89.437059,9308.493088,8149.612389,255,1875222662,4077389182,255,0.001008,0.000875,0.000133,120,565,0,0,3,0,5,1,1,1,0,0,0,1,2,0,Normal,0,0
82050,0.57776,tcp,-,FIN,10,6,534,268,25.962338,254,252,6660.205078,3101.634033,2,1,62.136333,98.095,3340.800748,150.397188,255,3400654532,2668716389,255,0.137377,0.087284,0.050093,53,45,0,0,6,1,1,1,1,5,0,0,0,3,5,0,Normal,0,0
40436,0.862152,tcp,http,FIN,10,8,802,1182,19.718101,62,252,6699.514648,9603.875,2,2,95.794667,107.51543,5066.181831,153.72625,255,2046571796,3685625241,255,0.186812,0.108909,0.077903,80,148,1,189,4,1,18,1,1,4,0,0,1,3,4,0,Normal,0,0
38916,0.501743,tcp,smtp,FIN,52,42,37492,3380,185.35385,31,29,586292.1875,52616.57813,18,8,9.831216,12.225683,803.672983,25.941008,255,844167252,845170849,255,0.000597,0.000484,0.000113,721,80,0,0,1,0,2,1,1,1,0,0,0,1,4,0,Normal,0,0
30962,0.226367,tcp,ftp-data,FIN,8,12,424,8824,83.934497,31,29,13111.45215,285872.0625,1,4,32.291286,20.529636,2202.905981,1752.368881,255,2643813398,608237357,255,0.000658,0.000537,0.000121,53,735,0,0,5,0,3,1,1,2,0,0,0,5,2,0,Normal,0,0
79597,0.498887,tcp,-,FIN,10,8,484,354,34.075853,254,252,6991.562988,4971.06543,2,1,55.431889,66.91543,3683.029103,113.456406,255,4155030376,2382617511,255,0.06169,0.029798,0.031892,48,44,0,0,10,1,4,4,1,10,0,0,0,4,10,0,Normal,0,0
37724,0.013877,tcp,-,FIN,16,18,1540,1644,2378.035645,31,29,832456.625,895294.375,4,4,0.9034,0.785588,61.957049,1.439205,255,2016896486,2024939478,255,0.00068,0.000513,0.000167,96,91,0,0,9,0,10,7,1,9,0,0,0,9,9,0,Normal,0,0
54344,1e-06,vmtp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1,1
13797,0.025209,tcp,smtp,FIN,52,42,37152,3380,3689.158585,31,29,11563489.0,1047245.0,18,8,0.50749,0.601463,29.653137,1.092865,255,2221952487,2218835967,255,0.000683,0.000544,0.000139,714,80,0,0,1,0,1,1,1,1,0,0,0,2,3,0,Normal,0,0
46456,0.450393,tcp,-,CON,6,2,978,86,15.541983,62,252,14476.24609,763.777405,2,1,90.0786,0.005,4524.031943,0.0,255,3042695271,2061009880,255,0.247,0.171848,0.075152,163,43,0,0,4,3,1,1,1,4,0,0,0,2,4,0,Normal,0,0
26026,0.066892,tcp,-,FIN,48,50,2958,33044,1450.098709,31,29,346468.9375,3872989.5,7,18,1.416128,1.354755,79.375817,77.702891,255,3877271256,1753130712,255,0.000648,0.000506,0.000142,62,661,0,0,7,0,2,1,1,1,0,0,0,4,3,0,Normal,0,0
3341,0.026326,tcp,smtp,FIN,52,40,37230,3276,3456.658726,31,29,11096254.0,970903.25,18,8,0.508902,0.662974,29.446343,1.496575,255,24780549,25814438,255,0.000587,0.000467,0.00012,716,82,0,0,2,0,4,1,1,2,0,0,0,2,2,0,Normal,0,0
12764,0.016925,tcp,-,FIN,48,50,2974,30506,5731.16703,31,29,1376898.125,14131049.0,7,18,0.353426,0.333449,19.822647,18.772167,255,1856934300,1857224310,255,0.000713,0.000578,0.000135,62,610,0,0,5,0,2,1,1,1,0,0,0,3,10,0,Normal,0,0
15770,1.056263,tcp,http,FIN,14,18,1684,10168,29.348752,31,29,11845.53516,72739.46094,3,5,81.222541,62.100529,9066.296399,7937.984943,255,3867949900,1725267659,255,0.000638,0.000524,0.000114,120,565,1,3924,1,0,2,1,1,1,0,0,1,1,2,0,Normal,0,0
21165,0.399864,tcp,-,FIN,122,126,7820,15736,617.71004,31,29,155172.7656,312346.2188,30,32,3.414744,3.220661,385.726291,377.157818,255,1658577338,3805532221,255,0.00062,0.000498,0.000122,64,125,0,0,8,0,3,1,1,2,0,0,0,4,9,0,Normal,0,0
34480,0.018013,tcp,-,FIN,48,50,2958,32368,5384.999576,31,29,1286626.25,14088047.0,7,18,0.375723,0.354898,21.499411,20.433752,255,1769140723,3914834151,255,0.000773,0.000611,0.000162,62,647,0,0,4,0,3,1,1,1,0,0,0,2,5,0,Normal,0,0
